City,CityCode,District,DistrictCode,Ward,WardCode,Level,English,FullAddress,name,formatted_address,place_id,reference,id,geometry_location_lng,geometry_location_lat,geometry_viewport_southwest_lng,geometry_viewport_southwest_lat,geometry_viewport_northeast_lng,geometry_viewport_northeast_lat,types,center_lat,center_lng,radius
Thành phố Hà Nội,1,Huyện Sóc Sơn,16,Xã Đức Hoà,430,Xã,,Xã Đức Hoà Huyện Sóc Sơn Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Sóc Sơn,16,Xã Thanh Xuân,433,Xã,,Xã Thanh Xuân Huyện Sóc Sơn Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Sóc Sơn,16,Xã Đông Xuân,436,Xã,,Xã Đông Xuân Huyện Sóc Sơn Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Sóc Sơn,16,Xã Kim Lũ,439,Xã,,Xã Kim Lũ Huyện Sóc Sơn Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Sóc Sơn,16,Xã Phú Cường,442,Xã,,Xã Phú Cường Huyện Sóc Sơn Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Sóc Sơn,16,Xã Phú Minh,445,Xã,,Xã Phú Minh Huyện Sóc Sơn Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Sóc Sơn,16,Xã Phù Lỗ,448,Xã,,Xã Phù Lỗ Huyện Sóc Sơn Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Sóc Sơn,16,Xã Xuân Thu,451,Xã,,Xã Xuân Thu Huyện Sóc Sơn Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Đông Anh,17,Thị trấn Đông Anh,454,Thị trấn,,Thị trấn Đông Anh Huyện Đông Anh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Đông Anh,17,Xã Xuân Nộn,457,Xã,,Xã Xuân Nộn Huyện Đông Anh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Đông Anh,17,Xã Thuỵ Lâm,460,Xã,,Xã Thuỵ Lâm Huyện Đông Anh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Đông Anh,17,Xã Bắc Hồng,463,Xã,,Xã Bắc Hồng Huyện Đông Anh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Đông Anh,17,Xã Nguyên Khê,466,Xã,,Xã Nguyên Khê Huyện Đông Anh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Đông Anh,17,Xã Nam Hồng,469,Xã,,Xã Nam Hồng Huyện Đông Anh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Đông Anh,17,Xã Tiên Dương,472,Xã,,Xã Tiên Dương Huyện Đông Anh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Đông Anh,17,Xã Vân Hà,475,Xã,,Xã Vân Hà Huyện Đông Anh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Đông Anh,17,Xã Uy Nỗ,478,Xã,,Xã Uy Nỗ Huyện Đông Anh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Đông Anh,17,Xã Vân Nội,481,Xã,,Xã Vân Nội Huyện Đông Anh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Đông Anh,17,Xã Liên Hà,484,Xã,,Xã Liên Hà Huyện Đông Anh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Đông Anh,17,Xã Việt Hùng,487,Xã,,Xã Việt Hùng Huyện Đông Anh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Đông Anh,17,Xã Kim Nỗ,490,Xã,,Xã Kim Nỗ Huyện Đông Anh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Đông Anh,17,Xã Kim Chung,493,Xã,,Xã Kim Chung Huyện Đông Anh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Đông Anh,17,Xã Dục Tú,496,Xã,,Xã Dục Tú Huyện Đông Anh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Đông Anh,17,Xã Đại Mạch,499,Xã,,Xã Đại Mạch Huyện Đông Anh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Đông Anh,17,Xã Vĩnh Ngọc,502,Xã,,Xã Vĩnh Ngọc Huyện Đông Anh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Đông Anh,17,Xã Cổ Loa,505,Xã,,Xã Cổ Loa Huyện Đông Anh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Đông Anh,17,Xã Hải Bối,508,Xã,,Xã Hải Bối Huyện Đông Anh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Đông Anh,17,Xã Xuân Canh,511,Xã,,Xã Xuân Canh Huyện Đông Anh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Đông Anh,17,Xã Võng La,514,Xã,,Xã Võng La Huyện Đông Anh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Đông Anh,17,Xã Tầm Xá,517,Xã,,Xã Tầm Xá Huyện Đông Anh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Đông Anh,17,Xã Mai Lâm,520,Xã,,Xã Mai Lâm Huyện Đông Anh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Đông Anh,17,Xã Đông Hội,523,Xã,,Xã Đông Hội Huyện Đông Anh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Gia Lâm,18,Thị trấn Yên Viên,526,Thị trấn,,Thị trấn Yên Viên Huyện Gia Lâm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Gia Lâm,18,Xã Yên Thường,529,Xã,,Xã Yên Thường Huyện Gia Lâm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Gia Lâm,18,Xã Yên Viên,532,Xã,,Xã Yên Viên Huyện Gia Lâm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Gia Lâm,18,Xã Ninh Hiệp,535,Xã,,Xã Ninh Hiệp Huyện Gia Lâm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Gia Lâm,18,Xã Đình Xuyên,538,Xã,,Xã Đình Xuyên Huyện Gia Lâm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Gia Lâm,18,Xã Dương Hà,541,Xã,,Xã Dương Hà Huyện Gia Lâm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Gia Lâm,18,Xã Phù Đổng,544,Xã,,Xã Phù Đổng Huyện Gia Lâm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Gia Lâm,18,Xã Trung Mầu,547,Xã,,Xã Trung Mầu Huyện Gia Lâm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Gia Lâm,18,Xã Lệ Chi,550,Xã,,Xã Lệ Chi Huyện Gia Lâm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Gia Lâm,18,Xã Cổ Bi,553,Xã,,Xã Cổ Bi Huyện Gia Lâm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Gia Lâm,18,Xã Đặng Xá,556,Xã,,Xã Đặng Xá Huyện Gia Lâm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Gia Lâm,18,Xã Phú Thị,559,Xã,,Xã Phú Thị Huyện Gia Lâm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Gia Lâm,18,Xã Kim Sơn,562,Xã,,Xã Kim Sơn Huyện Gia Lâm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Gia Lâm,18,Thị trấn Trâu Quỳ,565,Thị trấn,Trau Quy Commune,Thị trấn Trâu Quỳ Huyện Gia Lâm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Gia Lâm,18,Xã Dương Quang,568,Xã,,Xã Dương Quang Huyện Gia Lâm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Gia Lâm,18,Xã Dương Xá,571,Xã,,Xã Dương Xá Huyện Gia Lâm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Gia Lâm,18,Xã Đông Dư,574,Xã,,Xã Đông Dư Huyện Gia Lâm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Gia Lâm,18,Xã Đa Tốn,577,Xã,,Xã Đa Tốn Huyện Gia Lâm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Gia Lâm,18,Xã Kiêu Kỵ,580,Xã,,Xã Kiêu Kỵ Huyện Gia Lâm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Gia Lâm,18,Xã Bát Tràng,583,Xã,,Xã Bát Tràng Huyện Gia Lâm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Gia Lâm,18,Xã Kim Lan,586,Xã,,Xã Kim Lan Huyện Gia Lâm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Gia Lâm,18,Xã Văn Đức,589,Xã,,Xã Văn Đức Huyện Gia Lâm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Nam Từ Liêm,19,Phường Cầu Diễn,592,Phường,,Phường Cầu Diễn Quận Nam Từ Liêm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Nam Từ Liêm,19,Phường Xuân Phương,622,Phường,,Phường Xuân Phương Quận Nam Từ Liêm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Nam Từ Liêm,19,Phường Phương Canh,623,Phường,,Phường Phương Canh Quận Nam Từ Liêm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Nam Từ Liêm,19,Phường Mỹ Đình 1,625,Phường,,Phường Mỹ Đình 1 Quận Nam Từ Liêm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Nam Từ Liêm,19,Phường Mỹ Đình 2,626,Phường,,Phường Mỹ Đình 2 Quận Nam Từ Liêm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Nam Từ Liêm,19,Phường Tây Mỗ,628,Phường,,Phường Tây Mỗ Quận Nam Từ Liêm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Nam Từ Liêm,19,Phường Mễ Trì,631,Phường,,Phường Mễ Trì Quận Nam Từ Liêm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Nam Từ Liêm,19,Phường Phú Đô,632,Phường,,Phường Phú Đô Quận Nam Từ Liêm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Nam Từ Liêm,19,Phường Đại Mỗ,634,Phường,,Phường Đại Mỗ Quận Nam Từ Liêm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Nam Từ Liêm,19,Phường Trung Văn,637,Phường,,Phường Trung Văn Quận Nam Từ Liêm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Thanh Trì,20,Thị trấn Văn Điển,640,Thị trấn,,Thị trấn Văn Điển Huyện Thanh Trì Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Thanh Trì,20,Xã Tân Triều,643,Xã,,Xã Tân Triều Huyện Thanh Trì Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Thanh Trì,20,Xã Thanh Liệt,646,Xã,,Xã Thanh Liệt Huyện Thanh Trì Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Thanh Trì,20,Xã Tả Thanh Oai,649,Xã,,Xã Tả Thanh Oai Huyện Thanh Trì Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Thanh Trì,20,Xã Hữu Hoà,652,Xã,,Xã Hữu Hoà Huyện Thanh Trì Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Thanh Trì,20,Xã Tam Hiệp,655,Xã,,Xã Tam Hiệp Huyện Thanh Trì Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Thanh Trì,20,Xã Tứ Hiệp,658,Xã,,Xã Tứ Hiệp Huyện Thanh Trì Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Thanh Trì,20,Xã Yên Mỹ,661,Xã,,Xã Yên Mỹ Huyện Thanh Trì Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Thanh Trì,20,Xã Vĩnh Quỳnh,664,Xã,,Xã Vĩnh Quỳnh Huyện Thanh Trì Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Thanh Trì,20,Xã Ngũ Hiệp,667,Xã,,Xã Ngũ Hiệp Huyện Thanh Trì Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Thanh Trì,20,Xã Duyên Hà,670,Xã,,Xã Duyên Hà Huyện Thanh Trì Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Thanh Trì,20,Xã Ngọc Hồi,673,Xã,,Xã Ngọc Hồi Huyện Thanh Trì Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Thanh Trì,20,Xã Vạn Phúc,676,Xã,,Xã Vạn Phúc Huyện Thanh Trì Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Thanh Trì,20,Xã Đại áng,679,Xã,,Xã Đại áng Huyện Thanh Trì Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Thanh Trì,20,Xã Liên Ninh,682,Xã,,Xã Liên Ninh Huyện Thanh Trì Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Thanh Trì,20,Xã Đông Mỹ,685,Xã,,Xã Đông Mỹ Huyện Thanh Trì Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Bắc Từ Liêm,21,Phường Thượng Cát,595,Phường,,Phường Thượng Cát Quận Bắc Từ Liêm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Bắc Từ Liêm,21,Phường Liên Mạc,598,Phường,,Phường Liên Mạc Quận Bắc Từ Liêm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Bắc Từ Liêm,21,Phường Đông Ngạc,601,Phường,,Phường Đông Ngạc Quận Bắc Từ Liêm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Bắc Từ Liêm,21,Phường Đức Thắng,602,Phường,,Phường Đức Thắng Quận Bắc Từ Liêm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Bắc Từ Liêm,21,Phường Thụy Phương,604,Phường,,Phường Thụy Phương Quận Bắc Từ Liêm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Bắc Từ Liêm,21,Phường Tây Tựu,607,Phường,,Phường Tây Tựu Quận Bắc Từ Liêm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Bắc Từ Liêm,21,Phường Xuân Đỉnh,610,Phường,,Phường Xuân Đỉnh Quận Bắc Từ Liêm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Bắc Từ Liêm,21,Phường Xuân Tảo,611,Phường,,Phường Xuân Tảo Quận Bắc Từ Liêm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Bắc Từ Liêm,21,Phường Minh Khai,613,Phường,,Phường Minh Khai Quận Bắc Từ Liêm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Bắc Từ Liêm,21,Phường Cổ Nhuế 1,616,Phường,,Phường Cổ Nhuế 1 Quận Bắc Từ Liêm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Bắc Từ Liêm,21,Phường Cổ Nhuế 2,617,Phường,,Phường Cổ Nhuế 2 Quận Bắc Từ Liêm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Bắc Từ Liêm,21,Phường Phú Diễn,619,Phường,,Phường Phú Diễn Quận Bắc Từ Liêm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Bắc Từ Liêm,21,Phường Phúc Diễn,620,Phường,,Phường Phúc Diễn Quận Bắc Từ Liêm Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Mê Linh,250,Thị trấn Chi Đông,8973,Thị trấn,,Thị trấn Chi Đông Huyện Mê Linh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Đại Thịnh,8974,Xã,,Xã Đại Thịnh Huyện Mê Linh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Kim Hoa,8977,Xã,,Xã Kim Hoa Huyện Mê Linh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Thạch Đà,8980,Xã,,Xã Thạch Đà Huyện Mê Linh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Tiến Thắng,8983,Xã,,Xã Tiến Thắng Huyện Mê Linh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Tự Lập,8986,Xã,,Xã Tự Lập Huyện Mê Linh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Mê Linh,250,Thị trấn Quang Minh,8989,Thị trấn,,Thị trấn Quang Minh Huyện Mê Linh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Thanh Lâm,8992,Xã,,Xã Thanh Lâm Huyện Mê Linh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Tam Đồng,8995,Xã,,Xã Tam Đồng Huyện Mê Linh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Liên Mạc,8998,Xã,,Xã Liên Mạc Huyện Mê Linh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Vạn Yên,9001,Xã,,Xã Vạn Yên Huyện Mê Linh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Chu Phan,9004,Xã,,Xã Chu Phan Huyện Mê Linh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Tiến Thịnh,9007,Xã,,Xã Tiến Thịnh Huyện Mê Linh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Mê Linh,9010,Xã,,Xã Mê Linh Huyện Mê Linh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Văn Khê,9013,Xã,,Xã Văn Khê Huyện Mê Linh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Hoàng Kim,9016,Xã,,Xã Hoàng Kim Huyện Mê Linh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Tiền Phong,9019,Xã,,Xã Tiền Phong Huyện Mê Linh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Tráng Việt,9022,Xã,,Xã Tráng Việt Huyện Mê Linh Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Nguyễn Trãi,9538,Phường,,Phường Nguyễn Trãi Quận Hà Đông Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Mộ Lao,9541,Phường,,Phường Mộ Lao Quận Hà Đông Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Văn Quán,9542,Phường,,Phường Văn Quán Quận Hà Đông Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Vạn Phúc,9544,Phường,,Phường Vạn Phúc Quận Hà Đông Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Yết Kiêu,9547,Phường,,Phường Yết Kiêu Quận Hà Đông Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Quang Trung,9550,Phường,,Phường Quang Trung Quận Hà Đông Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Hà Đông,268,Phường La Khê,9551,Phường,,Phường La Khê Quận Hà Đông Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Phú La,9552,Phường,,Phường Phú La Quận Hà Đông Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Phúc La,9553,Phường,,Phường Phúc La Quận Hà Đông Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Hà Cầu,9556,Phường,,Phường Hà Cầu Quận Hà Đông Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Yên Nghĩa,9562,Phường,,Phường Yên Nghĩa Quận Hà Đông Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Kiến Hưng,9565,Phường,,Phường Kiến Hưng Quận Hà Đông Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Phú Lãm,9568,Phường,,Phường Phú Lãm Quận Hà Đông Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Phú Lương,9571,Phường,,Phường Phú Lương Quận Hà Đông Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Dương Nội,9886,Phường,,Phường Dương Nội Quận Hà Đông Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Đồng Mai,10117,Phường,,Phường Đồng Mai Quận Hà Đông Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Biên Giang,10123,Phường,,Phường Biên Giang Quận Hà Đông Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Lê Lợi,9574,Phường,,Phường Lê Lợi Thị xã Sơn Tây Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Phú Thịnh,9577,Phường,,Phường Phú Thịnh Thị xã Sơn Tây Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Ngô Quyền,9580,Phường,,Phường Ngô Quyền Thị xã Sơn Tây Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Quang Trung,9583,Phường,,Phường Quang Trung Thị xã Sơn Tây Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Sơn Lộc,9586,Phường,,Phường Sơn Lộc Thị xã Sơn Tây Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Xuân Khanh,9589,Phường,,Phường Xuân Khanh Thị xã Sơn Tây Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Xã Đường Lâm,9592,Xã,,Xã Đường Lâm Thị xã Sơn Tây Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Viên Sơn,9595,Phường,,Phường Viên Sơn Thị xã Sơn Tây Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Xã Xuân Sơn,9598,Xã,,Xã Xuân Sơn Thị xã Sơn Tây Thành phố Hà Nội,,,,,,,,,,,,,,,
Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Trung Hưng,9601,Phường,,Phường Trung Hưng Thị xã Sơn Tây Thành phố Hà Nội,,,,,,,,,,,,,,,
